4.142135623730949096e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.118252131275299473e-173,-1.218598220609198821e-173,-1.244679970805648638e-172,-2.366296820872964045e-278,-2.084089841824697432e-278,-1.418532848689385190e-276,-5.884756641026255337e-174,-1.193953076308638051e-173,-1.181225537977084340e-173
0.000000000000000000e+00,4.142135623730949096e-02,0.000000000000000000e+00,-1.034130528606782436e-175,-5.157825162838338690e-174,-1.570621652842039140e-171,8.600347747677078143e-277,1.499179099248394820e-278,4.441180198563858468e-274,8.384313358593112478e-173,-1.605385901027828727e-174,-4.584651209208721267e-175
0.000000000000000000e+00,0.000000000000000000e+00,4.142135623730951177e-02,-1.213658333496875569e-173,-1.185661275486803558e-173,8.626013363310654874e-173,-5.765032154975713085e-277,-1.155967837045178070e-278,-2.788652847641691699e-274,-1.753209951460629734e-173,-1.213762199321432256e-173,-1.219784326114621231e-173
-1.118248849068013803e-173,9.386714081979855603e-176,-1.214067750108690731e-173,1.322438752218537559e+02,-1.299419836809418349e+01,-1.336884092883305755e+02,-2.222340067473534395e-104,-2.218997423163999338e-104,-3.673852769629335524e-107,-6.229707416027426170e+00,-1.304448061410685433e+01,-1.259067646260816176e+01
-1.219084397437863166e-173,-1.658993968246560209e-172,-6.931599621926927432e-174,-1.299419949673889896e+01,1.313068674148617845e+02,-1.194819750499699325e+02,-2.339810857345013897e-104,-2.312484846624705002e-104,-1.729819940609737610e-103,-6.773007294415282153e+00,-1.321464005481740855e+01,-1.306230546807808501e+01
-1.248812516903589505e-172,-2.006382458194684592e-171,-5.735041283685783112e-173,-1.336884504920444101e+02,-1.196222379913044875e+02,3.456781484505941535e+03,-2.417938974646836348e-103,-2.375991512006175325e-103,-2.611528368203232611e-102,-3.179145446361411587e+02,-1.314264357073445524e+02,-1.315432196022007929e+02
-2.062248923245137943e-278,4.222438086488777806e-275,-1.460663628440459472e-276,-2.222327704748262102e-104,-2.317822876957943604e-104,-2.721960524756419103e-103,3.244997998398399530e-02,-3.993203317955585002e-209,4.248805267013753799e-206,-1.161392551006256340e-104,-2.265134208463241364e-104,-2.236795759740282127e-104
-2.088529515527233379e-278,1.439500357222508697e-277,-2.654063158335172244e-278,-2.218997097040788743e-104,-2.312633987006310100e-104,-2.380301081312275585e-103,-3.928727143391955587e-209,3.244997998398399530e-02,1.429223196398355273e-208,-1.107405066805214188e-104,-2.160879346725388062e-104,-2.297508064901950598e-104
-4.574733484793581310e-279,1.587329437254266602e-272,-5.405515085825441129e-274,-9.660166022995066183e-107,-4.546639916111667462e-104,-1.318552801321022603e-101,3.151814548225267807e-206,-6.099803525135563363e-208,3.244997998398399530e-02,7.046536472350081781e-103,-1.270037533405584085e-104,-1.308448387686943709e-106
-5.843030186165588097e-174,-2.694590984610375991e-173,-5.140114730855673227e-174,-6.229706644376578950e+00,-6.764922437855683590e+00,-3.176905838706264262e+02,-1.347067440231482458e-104,-1.108402876980668665e-104,-4.209231326586836242e-104,1.551760576516079198e+02,-6.571415775581345819e+00,-6.416703834314383847e+00
-1.194081539885609777e-173,-9.108849580411359302e-174,-1.202402965558976919e-173,-1.304448061178629104e+01,-1.321474283230570990e+01,-1.314148643685546176e+02,-2.263981185145871227e-104,-2.160981064813462558e-104,-1.108150365214858968e-104,-6.572108511670800013e+00,1.317414868121738607e+02,-1.280851661177851497e+01
-1.181223799905659762e-173,-7.414105817581076880e-175,-1.218930111692166010e-173,-1.259067660666450550e+01,-1.306230803714736766e+01,-1.315421417346239537e+02,-2.236782210092440795e-104,-2.297505356587907040e-104,-8.404998235059465828e-107,-6.416739956250403054e+00,-1.280851654227933523e+01,1.321282146243654267e+02
