1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.969999999999999613e-03,-7.500000000000000190e-06,-2.000000000000000164e-05,1.375000000000000083e-04,-2.250000000000000142e-05,0.000000000000000000e+00,2.500000000000000205e-06,1.000000000000000082e-05,7.500000000000000190e-06
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000327e-05,5.930000000000000375e-03,-2.000000000000000164e-05,3.000000000000000076e-05,-6.000000000000000152e-05,0.000000000000000000e+00,-5.000000000000000240e-05,-2.000000000000000164e-05,1.000000000000000082e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.500000000000000038e-05,-1.500000000000000038e-05,5.980000000000000072e-03,7.250000000000000043e-05,-2.750000000000000098e-05,0.000000000000000000e+00,-2.250000000000000142e-05,-1.250000000000000060e-05,-2.500000000000000205e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.898000000000000131e-01,-1.724999999999999971e-03,-6.790000000000000029e-03,4.100000000000000172e-02,-5.950000000000000427e-03,0.000000000000000000e+00,1.649999999999999991e-04,-9.000000000000000567e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.680000000000000111e-03,9.966199999999999504e-01,-2.099999999999999870e-03,1.559999999999999928e-02,-3.520000000000000125e-03,0.000000000000000000e+00,4.000000000000000327e-05,-8.000000000000000654e-05,-2.000000000000000164e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.389999999999999826e-03,-3.499999999999999964e-04,9.935199999999999587e-01,2.699999999999999969e-02,-5.760000000000000363e-03,0.000000000000000000e+00,8.000000000000000654e-05,3.000000000000000076e-05,-1.000000000000000082e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.789150000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.595962500000000395e-01,-2.746724999999999861e-01,1.320875000000000000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.897175000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.689749999999999752e-02,9.640174999999999716e-01,-6.417499999999999594e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.173199999999999799e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.332000000000000239e-02,2.184800000000000075e-01,9.901200000000000001e-01
