0.00E+00,2.50E-01,0.00E+00,1.00E+01,5.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+02
6.36E-02,2.50E-01,3.18E-02,9.87E+00,4.94E+00,-2.90E-02,2.02E-02,-2.11E-02,4.20E+00,1.94E-01,-1.81E-01,1.00E+02
1.26E-01,2.50E-01,6.32E-02,9.75E+00,4.87E+00,-2.44E-02,3.85E-02,-4.19E-02,7.40E+00,2.98E-01,-3.09E-01,9.99E+01
1.88E-01,2.50E-01,9.41E-02,9.63E+00,4.81E+00,6.86E-03,5.51E-02,-6.25E-02,1.06E+01,3.48E-01,-4.00E-01,9.99E+01
2.50E-01,2.50E-01,1.25E-01,9.52E+00,4.74E+00,5.88E-02,7.03E-02,-8.30E-02,1.38E+01,3.67E-01,-4.64E-01,9.98E+01
3.10E-01,2.50E-01,1.55E-01,9.40E+00,4.67E+00,1.27E-01,8.42E-02,-1.03E-01,1.70E+01,3.67E-01,-5.07E-01,9.98E+01
3.70E-01,2.51E-01,1.84E-01,9.29E+00,4.60E+00,2.06E-01,9.70E-02,-1.23E-01,2.02E+01,3.57E-01,-5.36E-01,9.97E+01
4.29E-01,2.53E-01,2.14E-01,9.18E+00,4.53E+00,2.94E-01,1.09E-01,-1.43E-01,2.34E+01,3.41E-01,-5.55E-01,9.97E+01
4.87E-01,2.55E-01,2.42E-01,9.06E+00,4.46E+00,3.87E-01,1.20E-01,-1.63E-01,2.66E+01,3.22E-01,-5.65E-01,9.97E+01
5.45E-01,2.58E-01,2.71E-01,8.94E+00,4.38E+00,4.83E-01,1.30E-01,-1.83E-01,2.97E+01,3.03E-01,-5.69E-01,9.96E+01
6.02E-01,2.61E-01,2.99E-01,8.82E+00,4.31E+00,5.80E-01,1.39E-01,-2.02E-01,3.29E+01,2.84E-01,-5.69E-01,9.96E+01
6.58E-01,2.65E-01,3.26E-01,8.70E+00,4.23E+00,6.76E-01,1.48E-01,-2.20E-01,3.61E+01,2.66E-01,-5.66E-01,9.95E+01
7.13E-01,2.70E-01,3.53E-01,8.58E+00,4.16E+00,7.70E-01,1.56E-01,-2.39E-01,3.93E+01,2.48E-01,-5.60E-01,9.95E+01
7.68E-01,2.75E-01,3.79E-01,8.45E+00,4.08E+00,8.60E-01,1.63E-01,-2.57E-01,4.25E+01,2.31E-01,-5.52E-01,9.95E+01
8.21E-01,2.81E-01,4.05E-01,8.32E+00,4.01E+00,9.46E-01,1.70E-01,-2.75E-01,4.57E+01,2.16E-01,-5.43E-01,9.94E+01
8.74E-01,2.87E-01,4.30E-01,8.19E+00,3.93E+00,1.03E+00,1.77E-01,-2.92E-01,4.88E+01,2.01E-01,-5.33E-01,9.94E+01
9.26E-01,2.94E-01,4.55E-01,8.06E+00,3.86E+00,1.10E+00,1.83E-01,-3.09E-01,5.20E+01,1.87E-01,-5.22E-01,9.93E+01
9.78E-01,3.01E-01,4.80E-01,7.93E+00,3.78E+00,1.17E+00,1.89E-01,-3.26E-01,5.52E+01,1.74E-01,-5.10E-01,9.93E+01
1.03E+00,3.09E-01,5.04E-01,7.80E+00,3.71E+00,1.23E+00,1.94E-01,-3.42E-01,5.84E+01,1.61E-01,-4.98E-01,9.93E+01
1.08E+00,3.17E-01,5.27E-01,7.66E+00,3.64E+00,1.29E+00,1.99E-01,-3.58E-01,6.16E+01,1.49E-01,-4.86E-01,9.92E+01
1.13E+00,3.26E-01,5.50E-01,7.53E+00,3.57E+00,1.33E+00,2.03E-01,-3.73E-01,6.47E+01,1.38E-01,-4.74E-01,9.92E+01
1.17E+00,3.34E-01,5.73E-01,7.39E+00,3.50E+00,1.37E+00,2.07E-01,-3.88E-01,6.79E+01,1.27E-01,-4.61E-01,9.92E+01
1.22E+00,3.43E-01,5.95E-01,7.26E+00,3.43E+00,1.41E+00,2.11E-01,-4.03E-01,7.11E+01,1.16E-01,-4.49E-01,9.91E+01
1.27E+00,3.52E-01,6.17E-01,7.12E+00,3.36E+00,1.43E+00,2.15E-01,-4.17E-01,7.43E+01,1.06E-01,-4.37E-01,9.91E+01
1.31E+00,3.61E-01,6.38E-01,6.99E+00,3.30E+00,1.45E+00,2.18E-01,-4.31E-01,7.74E+01,9.63E-02,-4.25E-01,9.91E+01
1.36E+00,3.71E-01,6.59E-01,6.85E+00,3.24E+00,1.46E+00,2.21E-01,-4.44E-01,8.06E+01,8.68E-02,-4.13E-01,9.91E+01
1.40E+00,3.80E-01,6.80E-01,6.72E+00,3.18E+00,1.47E+00,2.24E-01,-4.57E-01,8.38E+01,7.75E-02,-4.02E-01,9.90E+01
1.44E+00,3.90E-01,7.00E-01,6.59E+00,3.12E+00,1.47E+00,2.26E-01,-4.70E-01,8.69E+01,6.85E-02,-3.90E-01,9.90E+01
1.48E+00,3.99E-01,7.20E-01,6.46E+00,3.06E+00,1.46E+00,2.28E-01,-4.82E-01,9.01E+01,5.97E-02,-3.79E-01,9.90E+01
1.52E+00,4.08E-01,7.39E-01,6.33E+00,3.01E+00,1.44E+00,2.30E-01,-4.94E-01,9.33E+01,5.11E-02,-3.69E-01,9.89E+01
1.56E+00,4.17E-01,7.58E-01,6.21E+00,2.96E+00,1.42E+00,2.31E-01,-5.06E-01,9.64E+01,4.28E-02,-3.58E-01,9.89E+01
1.60E+00,4.26E-01,7.77E-01,6.08E+00,2.91E+00,1.40E+00,2.32E-01,-5.17E-01,9.96E+01,3.47E-02,-3.48E-01,9.89E+01
1.64E+00,4.35E-01,7.95E-01,5.96E+00,2.87E+00,1.36E+00,2.33E-01,-5.28E-01,1.03E+02,2.69E-02,-3.39E-01,9.89E+01
1.68E+00,4.44E-01,8.14E-01,5.84E+00,2.82E+00,1.33E+00,2.34E-01,-5.39E-01,1.06E+02,1.93E-02,-3.30E-01,9.89E+01
1.72E+00,4.52E-01,8.32E-01,5.72E+00,2.78E+00,1.28E+00,2.35E-01,-5.49E-01,1.09E+02,1.19E-02,-3.21E-01,9.88E+01
1.75E+00,4.60E-01,8.49E-01,5.60E+00,2.74E+00,1.24E+00,2.35E-01,-5.59E-01,1.12E+02,4.77E-03,-3.12E-01,9.88E+01
1.79E+00,4.68E-01,8.67E-01,5.49E+00,2.71E+00,1.18E+00,2.35E-01,-5.69E-01,1.15E+02,-2.07E-03,-3.04E-01,9.88E+01
1.82E+00,4.75E-01,8.84E-01,5.38E+00,2.67E+00,1.13E+00,2.35E-01,-5.79E-01,1.19E+02,-8.62E-03,-2.97E-01,9.88E+01
1.86E+00,4.82E-01,9.01E-01,5.27E+00,2.64E+00,1.07E+00,2.34E-01,-5.88E-01,1.22E+02,-1.49E-02,-2.90E-01,9.87E+01
1.89E+00,4.89E-01,9.18E-01,5.16E+00,2.61E+00,1.00E+00,2.34E-01,-5.97E-01,1.25E+02,-2.08E-02,-2.83E-01,9.87E+01
1.92E+00,4.95E-01,9.34E-01,5.06E+00,2.59E+00,9.36E-01,2.33E-01,-6.06E-01,1.28E+02,-2.64E-02,-2.77E-01,9.87E+01
1.96E+00,5.01E-01,9.51E-01,4.95E+00,2.57E+00,8.66E-01,2.32E-01,-6.15E-01,1.31E+02,-3.16E-02,-2.71E-01,9.87E+01
1.99E+00,5.06E-01,9.67E-01,4.85E+00,2.55E+00,7.93E-01,2.31E-01,-6.23E-01,1.34E+02,-3.64E-02,-2.66E-01,9.87E+01
2.02E+00,5.11E-01,9.84E-01,4.75E+00,2.53E+00,7.17E-01,2.30E-01,-6.32E-01,1.38E+02,-4.08E-02,-2.61E-01,9.87E+01
2.05E+00,5.16E-01,1.00E+00,4.66E+00,2.52E+00,6.39E-01,2.29E-01,-6.40E-01,1.41E+02,-4.48E-02,-2.57E-01,9.86E+01
2.08E+00,5.19E-01,1.02E+00,4.56E+00,2.51E+00,5.58E-01,2.27E-01,-6.48E-01,1.44E+02,-4.82E-02,-2.53E-01,9.86E+01
2.11E+00,5.23E-01,1.03E+00,4.47E+00,2.51E+00,4.76E-01,2.25E-01,-6.56E-01,1.47E+02,-5.11E-02,-2.50E-01,9.86E+01
2.14E+00,5.25E-01,1.05E+00,4.38E+00,2.50E+00,3.92E-01,2.24E-01,-6.64E-01,1.50E+02,-5.34E-02,-2.47E-01,9.86E+01
2.16E+00,5.28E-01,1.06E+00,4.29E+00,2.50E+00,3.07E-01,2.22E-01,-6.72E-01,1.53E+02,-5.49E-02,-2.45E-01,9.86E+01
2.19E+00,5.29E-01,1.08E+00,4.20E+00,2.51E+00,2.20E-01,2.20E-01,-6.80E-01,1.56E+02,-5.58E-02,-2.43E-01,9.86E+01
2.22E+00,5.30E-01,1.10E+00,4.11E+00,2.52E+00,1.32E-01,2.18E-01,-6.88E-01,1.60E+02,-5.57E-02,-2.42E-01,9.86E+01
2.24E+00,5.31E-01,1.11E+00,4.03E+00,2.53E+00,4.26E-02,2.17E-01,-6.95E-01,1.63E+02,-5.47E-02,-2.42E-01,9.86E+01
2.27E+00,5.31E-01,1.13E+00,3.94E+00,2.55E+00,-4.76E-02,2.15E-01,-7.03E-01,1.66E+02,-5.26E-02,-2.42E-01,9.86E+01
2.29E+00,5.30E-01,1.14E+00,3.86E+00,2.58E+00,-1.39E-01,2.13E-01,-7.11E-01,1.69E+02,-4.93E-02,-2.42E-01,9.85E+01
2.32E+00,5.29E-01,1.16E+00,3.77E+00,2.61E+00,-2.31E-01,2.12E-01,-7.19E-01,1.72E+02,-4.45E-02,-2.43E-01,9.85E+01
2.34E+00,5.27E-01,1.18E+00,3.68E+00,2.64E+00,-3.24E-01,2.11E-01,-7.27E-01,1.75E+02,-3.80E-02,-2.45E-01,9.85E+01
2.36E+00,5.25E-01,1.20E+00,3.59E+00,2.68E+00,-4.19E-01,2.09E-01,-7.34E-01,1.79E+02,-2.97E-02,-2.46E-01,9.85E+01
2.39E+00,5.22E-01,1.21E+00,3.50E+00,2.73E+00,-5.15E-01,2.09E-01,-7.42E-01,1.82E+02,-1.93E-02,-2.48E-01,9.85E+01
2.41E+00,5.18E-01,1.23E+00,3.40E+00,2.78E+00,-6.13E-01,2.08E-01,-7.50E-01,1.85E+02,-6.57E-03,-2.50E-01,9.85E+01
2.43E+00,5.14E-01,1.25E+00,3.31E+00,2.84E+00,-7.13E-01,2.08E-01,-7.58E-01,1.88E+02,8.76E-03,-2.52E-01,9.85E+01
2.45E+00,5.09E-01,1.27E+00,3.20E+00,2.91E+00,-8.16E-01,2.09E-01,-7.66E-01,1.91E+02,2.69E-02,-2.53E-01,9.85E+01
2.47E+00,5.04E-01,1.29E+00,3.09E+00,2.98E+00,-9.22E-01,2.10E-01,-7.74E-01,1.94E+02,4.79E-02,-2.53E-01,9.85E+01
2.49E+00,4.98E-01,1.30E+00,2.98E+00,3.06E+00,-1.03E+00,2.12E-01,-7.83E-01,1.97E+02,7.20E-02,-2.53E-01,9.86E+01
2.51E+00,4.91E-01,1.32E+00,2.85E+00,3.14E+00,-1.15E+00,2.15E-01,-7.91E-01,2.01E+02,9.89E-02,-2.50E-01,9.86E+01
2.53E+00,4.83E-01,1.34E+00,2.72E+00,3.23E+00,-1.27E+00,2.18E-01,-7.99E-01,2.04E+02,1.28E-01,-2.46E-01,9.86E+01
