3.527592805652611796e-01,6.689980741242885776e-01,-2.125744812352904134e+00
3.587816422663333560e-01,6.593659370102152861e-01,-2.090857986635439314e+00
3.647993304120381031e-01,6.496455131775670244e-01,-2.055961151193683278e+00
3.708113921517109945e-01,6.398380636733751459e-01,-2.021053463798939021e+00
3.768167852185393962e-01,6.299448563513923016e-01,-1.986134075125828957e+00
3.828143807550614119e-01,6.199671827831915172e-01,-1.951202128423801918e+00
3.888029673531449015e-01,6.099063726737410374e-01,-1.916256759679934030e+00
3.947812561250574337e-01,5.997638054140644881e-01,-1.881297098269859580e+00
4.007478866002365248e-01,5.895409185326373480e-01,-1.846322268078055329e+00
4.067014332569809376e-01,5.792392129105029541e-01,-1.811331389057972086e+00
4.126404124878244040e-01,5.688602547425023470e-01,-1.776323579185784540e+00
4.185632898139540758e-01,5.584056743258247746e-01,-1.741297956750960552e+00
4.244684871582117269e-01,5.478771618549943545e-01,-1.706253642912266777e+00
4.303543899993256816e-01,5.372764604949279432e-01,-1.671189764438718139e+00
4.362193542287892134e-01,5.266053570502403636e-01,-1.636105456550168036e+00
4.420617125424048388e-01,5.158656706475706066e-01,-1.600999865764385355e+00
4.478797802039166109e-01,5.050592398589613952e-01,-1.565872152662859840e+00
4.536718600362021903e-01,4.941879087347539334e-01,-1.530721494491771750e+00
4.594362465093967396e-01,4.832535122316330978e-01,-1.495547087523073859e+00
4.651712288215152924e-01,4.722578615141520553e-01,-1.460348149114600869e+00
4.708750928962325277e-01,4.612027295922424552e-01,-1.425123919423159968e+00
4.765461222566927391e-01,4.500898377334009437e-01,-1.389873662741387461e+00
4.821825977733169011e-01,4.389208430376431158e-01,-1.354596668447173968e+00
4.877827963227766017e-01,4.276973275141433550e-01,-1.319292251570971075e+00
4.933449884361653104e-01,4.164207889392017026e-01,-1.283959753002084536e+00
4.988674350500724164e-01,4.050926336957682561e-01,-1.248598539367893112e+00
5.043483835076834065e-01,3.937141717325788326e-01,-1.213208002630667526e+00
5.097860629822579259e-01,3.822866136969954032e-01,-1.177787559454041899e+00
5.151786795092542226e-01,3.708110702246370516e-01,-1.142336650394541353e+00
5.205244108264102110e-01,3.592885533001259346e-01,-1.106854738976553509e+00
5.258214012255223446e-01,3.477199795281991634e-01,-1.071341310709367445e+00
5.310677565882161444e-01,3.361061751112158769e-01,-1.035795872095117476e+00
5.362615397884451518e-01,3.244478822764087500e-01,-1.000217949680668905e+00
5.414007666112832240e-01,3.127457668577258154e-01,-9.646070891957284621e-01
5.464834023112911110e-01,3.010004267171466075e-01,-9.289628548140973496e-01
5.515073589035548451e-01,2.892124006799664526e-01,-8.932848285675685229e-01
5.564704932585121666e-01,2.773821776580568943e-01,-8.575726099366487443e-01
5.613706060380847518e-01,2.655102056457181448e-01,-8.218258156344036003e-01
5.662054414848352035e-01,2.535969002973476050e-01,-7.860440795931109559e-01
5.709726880543907201e-01,2.416426528256634954e-01,-7.502270531579378066e-01
5.756699798563064130e-01,2.296478369943833475e-01,-7.143744054844449742e-01
5.802948988537975916e-01,2.176128150251646909e-01,-6.784858241321050087e-01
5.848449777513234915e-01,2.055379422805880818e-01,-6.425610158392677240e-01
5.893177034924030888e-01,1.934235706356419171e-01,-6.065997074611469975e-01
5.937105212730476866e-01,1.812700504933341950e-01,-5.706016470471730884e-01
5.980208389708026040e-01,1.690777314533448983e-01,-5.345666050304718198e-01
6.022460318832589810e-01,1.568469616730848171e-01,-4.984943755003397037e-01
6.063834476636564830e-01,1.445780860102897913e-01,-4.623847775259466997e-01
6.104304113402746479e-01,1.322714430659050755e-01,-4.262376564995042916e-01
6.143842303075078837e-01,1.199273612740645867e-01,-3.900528854680422319e-01
6.182421991790568727e-01,1.075461542084516636e-01,-3.538303664247424707e-01
6.220016044003562339e-01,9.512811529011085121e-02,-3.175700315339928803e-01
6.256597285256808583e-01,8.267351209231432740e-02,-2.812718442681513831e-01
6.292138540781712086e-01,7.018258043898341347e-02,-2.449358004389246002e-01
6.326612669239365383e-01,5.765551849347565205e-02,-2.085619291110518414e-01
6.359992591093155401e-01,4.509248102202625258e-02,-1.721502933914609013e-01
6.392251311271622827e-01,3.249357400609438618e-02,-1.357009910918860751e-01
6.423361935976454884e-01,1.985884975647491529e-02,-9.921415526759939929e-02
6.453297683680492280e-01,7.188302662011711655e-03,-6.268995463891051390e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
6.469712494891419752e-01,-2.939843058081858567e-10,-4.199825778256880554e-02
